,Player First Name,Player Last Name,Position,Season,Age,Team,League,Games Played,Goals,Assists,Points,+/-,Penalties in Minutes,Even Strength Goals,Power Play Goals,Short Handed Goals,Game-Winning Goals,Even Strength Assists,Power Play Assists,Short-Handed Assists,Shots On Goals,Shooting Percentage,Total Shoot Assists,Time on Minutes,Average Time on Ice,Faceoff Wins,Faceoff Losses,Faceoff Percentage,Blocks,Hits,Takeaways,Giveaways,Awards,Injury Time,Total Time Out This Year,Injury Description
17,Travis,Hamonic,D,2017-18,27,CGY,NHL,74,1,10,11,-9,79,1,0,0,0,10,0,0,107,0.9,261,1532,20:42,0,1,0.0,124,83,28,46,,"9, 7",16,"' placed on IR with lower body injury', ' placed on IR with lower body injury'"
18,Travis,Hamonic,D,2018-19,28,CGY,NHL,69,7,12,19,21,33,6,0,1,1,10,0,2,128,5.5,286,1440,20:52,0,1,0.0,167,44,37,62,,20,20,' placed on IR with facial fracture'
19,Travis,Hamonic,D,2019-20,29,CGY,NHL,50,3,9,12,-3,27,3,0,0,0,9,0,0,83,3.6,168,1060,21:12,0,0,,110,39,21,36,,0,0,
20,Travis,Hamonic,D,2020-21,30,VAN,NHL,38,3,7,10,-3,39,3,0,0,0,7,0,0,79,3.8,151,736,19:22,0,1,0.0,81,48,10,19,,35,35,' placed on IR with upper body injury'
21,Travis,Hamonic,D,2022-23,32,OTT,NHL,75,6,15,21,-5,71,6,0,0,1,11,1,3,136,4.4,277,1392,18:34,0,0,,143,109,22,64,,0,0,
22,Travis,Hamonic,D,2023-24,33,OTT,NHL,48,2,4,6,-10,40,2,0,0,0,4,0,0,50,4.0,118,707,14:44,0,0,,75,54,11,26,,0,0,
23,Gabriel,Bourque,LW,2011-12,21,NSH,NHL,43,7,12,19,-2,6,7,0,0,1,12,0,0,59,11.9,94,550,12:47,0,1,0.0,19,66,20,9,,0,0,
24,Gabriel,Bourque,LW,2012-13,22,NSH,NHL,34,11,5,16,6,4,7,3,1,2,5,0,0,50,22.0,90,538,15:50,4,2,66.7,23,39,13,10,,0,0,
25,Gabriel,Bourque,LW,2013-14,23,NSH,NHL,74,9,17,26,-5,8,9,0,0,1,16,1,0,108,8.3,195,1024,13:50,0,1,0.0,34,70,20,21,,0,0,
26,Gabriel,Bourque,LW,2014-15,24,NSH,NHL,69,3,10,13,-13,10,3,0,0,0,10,0,0,76,3.9,126,829,12:01,3,3,50.0,44,141,27,14,,0,0,
27,Gabriel,Bourque,LW,2015-16,25,NSH,NHL,22,1,3,4,0,18,1,0,0,0,3,0,0,25,4.0,42,272,12:22,0,1,0.0,22,55,3,5,,0,0,
28,Gabriel,Bourque,LW,2016-17,26,COL,NHL,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,9,67,11:12,0,1,0.0,6,17,1,0,,0,0,
29,Gabriel,Bourque,LW,2017-18,27,COL,NHL,58,5,6,11,-6,12,5,0,0,1,6,0,0,44,11.4,84,632,10:54,7,16,30.4,59,123,12,2,,7,7,' placed on IR with upper body injury'
30,Gabriel,Bourque,LW,2018-19,28,COL,NHL,55,2,6,8,3,10,2,0,0,1,5,0,1,34,5.9,60,536,9:44,7,13,35.0,48,100,11,8,,0,0,
31,Gabriel,Bourque,LW,2019-20,29,WPG,NHL,52,2,4,6,-1,7,2,0,0,0,4,0,0,33,6.1,63,447,8:36,2,3,40.0,40,125,5,14,,32,32,' placed on IR with lower body injury'
32,Jared,McCann,C,2015-16,19,VAN,NHL,69,9,9,18,-6,32,8,1,0,1,7,2,0,106,8.5,199,864,12:31,181,341,34.7,19,45,30,26,,0,0,
33,Jared,McCann,C,2016-17,20,FLA,NHL,29,1,6,7,-1,4,1,0,0,0,5,1,0,44,2.3,78,337,11:38,41,64,39.0,6,28,8,8,,0,0,
34,Jared,McCann,C,2017-18,21,FLA,NHL,68,9,19,28,11,30,8,1,0,4,18,0,1,143,6.3,212,901,13:15,212,338,38.5,32,43,39,28,,"11, 5",16,"' placed on IR with lower body injury', ' placed on IR with lower body injury'"
35,Jared,McCann,C,2018-19,22,TOT,NHL,78,19,16,35,-1,31,14,1,4,2,14,2,0,150,12.7,,1133,14:32,275,320,46.2,51,77,35,44,,0,0,
36,Jared,McCann,C,2019-20,23,PIT,NHL,66,14,21,35,6,17,12,2,0,4,17,4,0,150,9.3,249,1006,15:15,265,306,46.4,27,89,33,29,,0,0,
37,Jared,McCann,C,2020-21,24,PIT,NHL,43,14,18,32,17,8,7,7,0,3,15,3,0,93,15.1,156,607,14:07,56,73,43.4,17,40,21,14,Byng-35,"16, 11",27,"' placed on IR with lower body injury', ' placed on IR with upper body injury'"
38,Jared,McCann,C,2022-23,26,SEA,NHL,79,40,30,70,18,14,30,7,3,3,21,9,0,210,19.0,396,1291,16:20,26,52,33.3,28,65,56,28,AS-13,0,0,
39,Jared,McCann,C,2023-24,27,SEA,NHL,80,29,33,62,-10,31,18,9,2,3,19,14,0,216,13.4,440,1341,16:46,147,160,47.9,27,45,42,29,,0,0,
40,Anton,Lindholm,D,2016-17,22,COL,NHL,12,0,0,0,-8,2,0,0,0,0,0,0,0,7,0.0,22,177,14:45,0,0,,12,38,2,4,,0,0,
41,Anton,Lindholm,D,2017-18,23,COL,NHL,48,0,4,4,4,14,0,0,0,0,4,0,0,22,0.0,65,632,13:10,0,0,,51,99,8,9,,"23, 10",33,"' placed on IR with fractured jaw', ' placed on IR with upper body injury'"
42,Anton,Lindholm,D,2018-19,24,COL,NHL,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,2,14,7:11,0,0,,1,1,0,0,,0,0,
43,Anton,Lindholm,D,2019-20,25,COL,NHL,4,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,4,47,11:47,0,0,,5,5,0,0,,0,0,
44,Cam,Atkinson,RW,2011-12,22,CBJ,NHL,27,7,7,14,1,14,6,1,0,0,6,1,0,66,10.6,108,415,15:23,0,1,0.0,17,23,15,9,,0,0,
45,Cam,Atkinson,RW,2012-13,23,CBJ,NHL,35,9,9,18,9,4,8,1,0,1,8,1,0,91,9.9,142,546,15:35,0,0,,16,24,19,6,,27,27,' placed on IR with lower body injury'
46,Cam,Atkinson,RW,2013-14,24,CBJ,NHL,79,21,19,40,-4,18,16,4,1,5,14,5,0,216,9.7,353,1247,15:47,0,0,,38,55,29,20,,0,0,
47,Cam,Atkinson,RW,2014-15,25,CBJ,NHL,78,22,18,40,-2,22,14,7,1,7,15,3,0,212,10.4,337,1325,16:59,4,5,44.4,39,55,40,22,,9,9,' placed on IR with upper body injury'
48,Cam,Atkinson,RW,2015-16,26,CBJ,NHL,81,27,26,53,-8,22,21,4,2,3,20,6,0,226,11.9,371,1442,17:48,2,2,50.0,40,47,43,18,,0,0,
49,Cam,Atkinson,RW,2016-17,27,CBJ,NHL,82,35,27,62,13,22,22,10,3,9,16,11,0,240,14.6,399,1483,18:05,2,1,66.7,34,33,36,21,"AS-8,AS-7,Byng-29,Hart-17",0,0,
50,Cam,Atkinson,RW,2017-18,28,CBJ,NHL,65,24,22,46,19,14,20,3,1,5,15,7,0,231,10.4,380,1229,18:54,21,44,32.3,29,32,31,19,,"2, 30",32,"' placed on IR with lower body injury', ' placed on IR with fractured right foot'"
51,Cam,Atkinson,RW,2018-19,29,CBJ,NHL,80,41,28,69,3,20,29,8,4,8,22,6,0,295,13.9,487,1550,19:23,24,52,31.6,25,27,47,45,AS-10,0,0,
52,Cam,Atkinson,RW,2019-20,30,CBJ,NHL,44,12,14,26,2,6,9,3,0,2,9,5,0,148,8.1,220,785,17:51,27,30,47.4,21,18,26,21,,"20, 161",181,"' placed on IR with sprained right ankle', ' placed on IR with sprained ankle'"
53,Cam,Atkinson,RW,2020-21,31,CBJ,NHL,56,15,19,34,-16,4,10,1,4,2,11,8,0,158,9.5,250,1060,18:56,7,23,23.3,30,22,22,45,Byng-15,0,0,
54,Cam,Atkinson,RW,2023-24,34,PHI,NHL,70,13,15,28,-22,27,11,2,0,3,11,4,0,175,7.4,290,1116,15:57,12,13,48.0,46,35,17,20,,0,0,
55,Matt,Calvert,LW,2010-11,21,CBJ,NHL,42,11,9,20,3,12,8,3,0,1,8,1,0,50,22.0,84,466,11:06,3,6,33.3,8,51,7,8,,0,0,
56,Matt,Calvert,LW,2011-12,22,CBJ,NHL,13,0,3,3,-5,16,0,0,0,0,3,0,0,4,0.0,12,119,9:08,0,0,,1,8,3,2,,0,0,
57,Matt,Calvert,LW,2012-13,23,CBJ,NHL,42,9,7,16,-9,32,8,0,1,2,7,0,0,63,14.3,122,596,14:11,2,4,33.3,24,57,17,6,,7,7,' placed on IR with upper body injury'
58,Matt,Calvert,LW,2013-14,24,CBJ,NHL,56,9,15,24,-1,53,7,2,0,1,13,2,0,90,10.0,156,902,16:06,3,6,33.3,28,108,20,18,,"41, 9",50,"' placed on IR with groin injury / abdominal injury', ' placed on IR with sprained shoulder'"
59,Matt,Calvert,LW,2014-15,25,CBJ,NHL,56,13,10,23,1,28,13,0,0,3,9,0,1,93,14.0,156,896,16:00,6,4,60.0,20,92,26,19,,"9, 3, 32",44,"' placed on IR with upper body injury', ' placed on IR with wrist injury', ' placed on IR with concussion'"
60,Matt,Calvert,LW,2015-16,26,CBJ,NHL,73,11,13,24,1,51,10,1,0,1,13,0,0,114,9.6,192,1104,15:08,7,7,50.0,46,91,36,10,,23,23,' placed on IR with sprained knee'
61,Matt,Calvert,LW,2016-17,27,CBJ,NHL,65,10,5,15,-4,48,7,0,3,1,4,0,1,92,10.9,154,868,13:21,2,14,12.5,34,61,23,15,,"7, 14",21,"' placed on IR with head injury', ' placed on IR with strained oblique muscle'"
62,Matt,Calvert,LW,2017-18,28,CBJ,NHL,69,9,15,24,-10,33,6,1,2,0,15,0,0,108,8.3,169,923,13:23,15,29,34.1,35,61,28,15,,27,27,' placed on IR with upper body injury'
63,Matt,Calvert,LW,2018-19,29,COL,NHL,82,11,15,26,-10,58,10,1,0,0,12,1,2,141,7.8,212,1164,14:12,40,53,43.0,51,115,43,20,,0,0,
64,Matt,Calvert,LW,2019-20,30,COL,NHL,50,12,13,25,13,39,9,0,3,1,12,0,1,89,13.5,141,705,14:05,12,14,46.2,22,58,21,13,,"16, 147",163,"' placed on IR with head injury', ' placed on IR with lower body injury'"
65,Matt,Calvert,LW,2020-21,31,COL,NHL,18,0,3,3,-2,6,0,0,0,0,3,0,0,26,0.0,45,249,13:49,0,1,0.0,8,12,6,0,,"23, 87",110,"' placed on IR with upper body injury', ' placed on IR with undisclosed injury (out for season)'"
66,Brett,Ritchie,RW,2014-15,21,DAL,NHL,31,6,3,9,-1,12,6,0,0,1,2,1,0,78,7.7,139,434,13:59,1,3,25.0,5,89,9,10,,0,0,
67,Brett,Ritchie,RW,2015-16,22,DAL,NHL,8,0,1,1,-3,7,0,0,0,0,1,0,0,15,0.0,25,93,11:36,0,0,,3,30,2,3,,61,61,' placed on IR with surgery on wrist'
68,Brett,Ritchie,RW,2016-17,23,DAL,NHL,78,16,8,24,11,38,15,1,0,2,7,1,0,167,9.6,312,1006,12:54,1,1,50.0,23,153,15,26,,0,0,
69,Brett,Ritchie,RW,2017-18,24,DAL,NHL,71,7,7,14,1,42,5,2,0,0,6,1,0,117,6.0,212,770,10:50,0,1,0.0,10,172,9,16,,5,5,' placed on IR with upper body injury'
70,Brett,Ritchie,RW,2018-19,25,DAL,NHL,53,4,2,6,-7,57,3,1,0,2,2,0,0,57,7.0,106,509,9:36,2,7,22.2,13,126,7,12,,0,0,
71,Brett,Ritchie,RW,2019-20,26,BOS,NHL,27,2,4,6,-3,21,2,0,0,1,3,1,0,34,5.9,57,281,10:24,2,3,40.0,3,89,3,4,,1,1,' placed on IR with sprained MCL in left knee'
72,Brett,Ritchie,RW,2020-21,27,CGY,NHL,32,4,4,8,-5,24,4,0,0,0,4,0,0,36,11.1,77,364,11:22,3,6,33.3,6,97,6,9,,0,0,
73,Brett,Ritchie,RW,2022-23,29,TOT,NHL,50,8,5,13,0,25,8,0,0,0,4,1,0,68,11.8,111,503,10:03,2,2,50.0,9,77,10,18,,20,20,' placed on IR with wrist injury'
74,Gabriel,Carlsson,D,2016-17,20,CBJ,NHL,2,0,1,1,-2,0,0,0,0,0,1,0,0,3,0.0,6,34,17:08,0,0,,2,5,0,0,,0,0,
75,Gabriel,Carlsson,D,2017-18,21,CBJ,NHL,14,0,2,2,0,4,0,0,0,0,2,0,0,18,0.0,26,159,11:20,0,0,,10,10,2,4,,22,22,' placed on IR with upper body injury'
76,Gabriel,Carlsson,D,2018-19,22,CBJ,NHL,1,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,1,9,9:21,0,0,,0,0,1,0,,0,0,
77,Gabriel,Carlsson,D,2019-20,23,CBJ,NHL,6,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,7,65,10:53,0,0,,0,5,0,3,,0,0,
78,Gabriel,Carlsson,D,2020-21,24,CBJ,NHL,14,1,3,4,-6,4,1,0,0,0,2,1,0,14,7.1,28,207,14:47,0,0,,12,11,4,2,,0,0,
79,Gabriel,Carlsson,D,2022-23,26,WSH,NHL,6,0,2,2,-1,0,0,0,0,0,2,0,0,3,0.0,6,83,13:46,0,0,,1,4,1,2,,0,0,
80,David,Krejci,C,2006-07,20,BOS,NHL,6,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,,26,4:24,,,,,,,,,0,0,
81,David,Krejci,C,2007-08,21,BOS,NHL,56,6,21,27,-3,20,4,1,1,0,11,9,1,73,8.2,106,835,14:55,302,322,48.4,27,47,18,7,,0,0,
82,David,Krejci,C,2008-09,22,BOS,NHL,82,22,51,73,37,26,15,5,2,6,35,14,2,146,15.1,216,1382,16:52,526,517,50.4,46,74,37,23,"AS-13,Byng-20,Selke-6",0,0,
83,David,Krejci,C,2009-10,23,BOS,NHL,79,17,35,52,8,26,11,6,0,3,25,8,2,156,10.9,252,1441,18:15,547,538,50.4,37,81,31,28,Selke-45,0,0,
84,David,Krejci,C,2010-11,24,BOS,NHL,75,13,49,62,23,28,12,1,0,2,38,11,0,157,8.3,266,1414,18:51,560,589,48.7,40,56,33,28,,0,0,
85,David,Krejci,C,2011-12,25,BOS,NHL,79,23,39,62,-5,36,21,2,0,2,30,9,0,145,15.9,259,1455,18:25,544,501,52.1,46,69,43,34,,0,0,
86,David,Krejci,C,2012-13,26,BOS,NHL,47,10,23,33,1,20,10,0,0,5,16,7,0,93,10.8,173,870,18:30,361,293,55.2,27,41,20,25,,0,0,
87,David,Krejci,C,2013-14,27,BOS,NHL,80,19,50,69,39,28,16,3,0,6,34,16,0,169,11.2,286,1530,19:07,618,590,51.2,56,75,45,48,"AS-8,Byng-11,Selke-12",0,0,
88,David,Krejci,C,2014-15,28,BOS,NHL,47,7,24,31,7,22,5,1,1,1,17,7,0,70,10.0,141,854,18:10,316,266,54.3,29,35,20,21,,"17, 33",50,"' placed on IR with lower body injury', ' placed on IR with torn MCL in knee'"
89,David,Krejci,C,2015-16,29,BOS,NHL,72,17,46,63,4,32,13,4,0,3,29,14,3,143,11.9,292,1462,20:18,560,557,50.1,57,43,36,49,,24,24,' placed on IR with upper body injury'
90,David,Krejci,C,2016-17,30,BOS,NHL,82,23,31,54,-12,26,15,8,0,3,25,6,0,158,14.6,310,1498,18:16,657,620,51.4,51,40,60,51,,0,0,
91,David,Krejci,C,2017-18,31,BOS,NHL,64,17,27,44,10,18,10,7,0,2,21,6,0,119,14.3,201,1080,16:53,502,465,51.9,35,31,25,30,,"12, 12",24,"' placed on IR with back injury', ' placed on IR with upper body injury'"
92,David,Krejci,C,2018-19,32,BOS,NHL,81,20,53,73,7,16,14,6,0,4,43,10,0,139,14.4,241,1432,17:41,530,565,48.4,24,28,54,44,Byng-33,0,0,
93,David,Krejci,C,2019-20,33,BOS,NHL,61,13,30,43,14,23,10,3,0,3,19,11,0,83,15.7,163,1048,17:10,370,367,50.2,32,37,31,37,,7,7,' placed on IR with upper body injury'
94,David,Krejci,C,2020-21,34,BOS,NHL,51,8,36,44,16,16,5,3,0,1,23,13,0,83,9.6,141,874,17:08,321,271,54.2,26,25,21,28,,3,3,' placed on IR with lower body injury'
95,David,Krejci,C,2022-23,36,BOS,NHL,70,16,40,56,23,20,12,4,0,2,32,8,0,112,14.3,202,1204,17:12,351,389,47.4,38,41,17,36,Byng-48,5,5,' placed on IR with upper body injury'
96,Brendan,Gaunce,C,2015-16,21,VAN,NHL,20,1,0,1,-9,2,1,0,0,0,0,0,0,34,2.9,52,255,12:46,49,58,45.8,3,34,11,7,,0,0,
97,Brendan,Gaunce,C,2016-17,22,VAN,NHL,57,0,5,5,-2,33,0,0,0,0,5,0,0,51,0.0,81,541,9:29,84,80,51.2,12,94,11,6,,0,0,
98,Brendan,Gaunce,C,2017-18,23,VAN,NHL,37,4,2,6,0,10,3,1,0,1,2,0,0,55,7.3,96,492,13:19,38,46,45.2,11,48,16,16,,"34, 49",83,"' placed on IR with shoulder injury', ' placed on IR with lower body injury'"
99,Brendan,Gaunce,C,2018-19,24,VAN,NHL,3,1,2,3,3,0,1,0,0,1,2,0,0,2,50.0,2,23,7:37,8,5,61.5,0,4,0,1,,0,0,
100,Brendan,Gaunce,C,2019-20,25,BOS,NHL,1,0,1,1,1,2,0,0,0,0,1,0,0,0,,1,9,9:10,0,1,0.0,0,2,0,0,,0,0,
101,Brendan,Gaunce,C,2022-23,28,CBJ,NHL,5,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,12,52,10:28,33,23,58.9,2,4,1,1,,0,0,
102,Brendan,Gaunce,C,2023-24,29,CBJ,NHL,24,2,2,4,-7,6,2,0,0,0,2,0,0,24,8.3,55,282,11:45,98,84,53.8,8,49,10,2,,0,0,
103,Adam,Lowry,LW,2014-15,21,WPG,NHL,80,11,12,23,1,46,10,0,1,2,9,3,0,104,10.6,185,1100,13:45,406,453,47.3,32,255,24,14,Calder-12,0,0,
104,Adam,Lowry,LW,2015-16,22,WPG,NHL,74,7,10,17,-9,53,7,0,0,2,10,0,0,73,9.6,121,1037,14:01,391,454,46.3,48,187,33,18,,0,0,
105,Adam,Lowry,LW,2016-17,23,WPG,NHL,82,15,14,29,1,52,10,5,0,1,9,4,1,122,12.3,200,1316,16:03,658,637,50.8,56,217,29,24,,0,0,
106,Adam,Lowry,LW,2017-18,24,WPG,NHL,45,8,13,21,9,8,7,1,0,1,12,1,0,70,11.4,105,670,14:54,375,296,55.9,28,124,21,4,,"20, 23, 41",84,"' placed on IR with upper body injury', ' placed on IR with upper body injury', ' placed on IR with upper body injury'"
107,Adam,Lowry,LW,2018-19,25,WPG,NHL,78,12,11,23,6,33,11,0,1,3,9,0,2,105,11.4,178,1142,14:38,643,473,57.6,49,223,42,23,,0,0,
108,Adam,Lowry,LW,2019-20,26,WPG,NHL,49,4,6,10,-4,23,3,0,1,1,5,0,1,68,5.9,112,733,14:58,349,300,53.8,22,137,31,11,,49,49,' placed on IR with upper body injury'
109,Adam,Lowry,LW,2020-21,27,WPG,NHL,52,10,14,24,6,13,9,0,1,3,12,2,0,80,12.5,137,807,15:32,361,354,50.5,30,161,16,13,,0,0,
110,Adam,Lowry,LW,2022-23,29,WPG,NHL,82,13,23,36,4,48,10,0,3,2,19,2,2,126,10.3,209,1283,15:39,595,585,50.4,46,161,28,24,Selke-30,0,0,
111,Adam,Lowry,LW,2023-24,30,WPG,NHL,81,12,23,35,17,57,11,0,1,1,20,2,1,119,10.1,236,1304,16:06,676,704,49.0,65,181,38,17,,0,0,
112,Zac,Dalpe,RW,2010-11,21,CAR,NHL,15,3,1,4,0,0,3,0,0,1,1,0,0,16,18.8,28,119,7:56,7,18,28.0,5,10,5,1,,0,0,
113,Zac,Dalpe,RW,2011-12,22,CAR,NHL,16,1,2,3,-3,4,1,0,0,0,2,0,0,20,5.0,36,153,9:35,5,6,45.5,4,16,5,3,,8,8,' placed on IR'
114,Zac,Dalpe,RW,2012-13,23,CAR,NHL,10,1,2,3,-7,0,1,0,0,0,2,0,0,18,5.6,37,123,12:18,1,2,33.3,4,14,4,0,,0,0,
115,Zac,Dalpe,RW,2013-14,24,VAN,NHL,55,4,3,7,-7,6,3,1,0,0,3,0,0,52,7.7,96,392,7:08,106,125,45.9,9,36,4,2,,0,0,
116,Zac,Dalpe,RW,2014-15,25,BUF,NHL,21,1,2,3,-11,4,1,0,0,0,2,0,0,29,3.4,43,195,9:17,20,13,60.6,8,15,5,3,,0,0,
117,Zac,Dalpe,RW,2015-16,26,MIN,NHL,2,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,3,21,10:15,11,6,64.7,0,3,0,0,,0,0,
118,Zac,Dalpe,RW,2016-17,27,MIN,NHL,9,1,2,3,0,9,1,0,0,0,2,0,0,8,12.5,14,77,8:33,27,32,45.8,5,5,3,0,,46,46,' placed on IR with lower body injury'
119,Zac,Dalpe,RW,2017-18,28,CBJ,NHL,12,0,0,0,-3,13,0,0,0,0,0,0,0,18,0.0,25,89,7:27,7,17,29.2,4,6,3,2,,3,3,' placed on IR with upper body injury'
120,Zac,Dalpe,RW,2018-19,29,CBJ,NHL,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,2,9,9:01,0,1,0.0,0,0,0,0,,0,0,
121,Zac,Dalpe,RW,2020-21,31,CBJ,NHL,12,2,1,3,-2,0,2,0,0,0,1,0,0,22,9.1,31,127,10:37,18,22,45.0,8,11,5,2,,0,0,
122,Zac,Dalpe,RW,2022-23,33,FLA,NHL,14,2,2,4,-4,2,2,0,0,0,2,0,0,17,11.8,25,118,8:24,25,17,59.5,6,15,2,0,,0,0,
123,Nikolai,Kulemin,LW,2008-09,22,TOR,NHL,73,15,16,31,-8,18,13,2,0,1,9,7,0,129,11.6,242,1008,13:48,35,31,53.0,42,71,27,31,,8,8,' placed on IR with ankle injury'
124,Nikolai,Kulemin,LW,2009-10,23,TOR,NHL,78,16,20,36,0,16,15,0,1,3,18,2,0,145,11.0,266,1277,16:22,27,39,40.9,41,136,52,24,,0,0,
125,Nikolai,Kulemin,LW,2010-11,24,TOR,NHL,82,30,27,57,7,26,24,5,1,5,19,8,0,173,17.3,314,1421,17:19,60,51,54.1,48,101,37,28,,0,0,
126,Nikolai,Kulemin,LW,2011-12,25,TOR,NHL,70,7,21,28,2,6,6,1,0,1,16,4,1,107,6.5,232,1066,15:13,32,46,41.0,43,97,34,23,,0,0,
127,Nikolai,Kulemin,LW,2012-13,26,TOR,NHL,48,7,16,23,-5,22,7,0,0,0,16,0,0,72,9.7,131,803,16:44,10,10,50.0,47,122,30,13,,0,0,
128,Nikolai,Kulemin,LW,2013-14,27,TOR,NHL,70,9,11,20,-4,24,9,0,0,4,11,0,0,81,11.1,149,1136,16:14,38,70,35.2,63,153,30,15,,30,30,' placed on IR with chipped bone in ankle'
129,Nikolai,Kulemin,LW,2014-15,28,NYI,NHL,82,15,16,31,7,21,12,0,3,0,15,0,1,115,13.0,212,1219,14:52,7,17,29.2,58,129,53,29,,0,0,
130,Nikolai,Kulemin,LW,2015-16,29,NYI,NHL,81,9,13,22,13,22,9,0,0,3,13,0,0,92,9.8,161,1139,14:04,23,36,39.0,50,107,32,31,,0,0,
131,Nikolai,Kulemin,LW,2016-17,30,NYI,NHL,72,12,11,23,3,18,10,1,1,4,9,1,1,74,16.2,146,995,13:49,14,13,51.9,45,78,30,17,,0,0,
132,Nikolai,Kulemin,LW,2017-18,31,NYI,NHL,13,1,2,3,0,0,1,0,0,0,2,0,0,7,14.3,13,155,11:56,4,6,40.0,15,16,1,8,,212,212,' placed on IR with upper body injury (out for season)'
133,Justin,Bailey,RW,2015-16,20,BUF,NHL,8,0,0,0,-2,2,0,0,0,0,0,0,0,22,0.0,28,93,11:36,0,0,,6,8,4,3,,0,0,
134,Justin,Bailey,RW,2016-17,21,BUF,NHL,32,2,2,4,0,4,2,0,0,1,2,0,0,36,5.6,75,340,10:38,0,1,0.0,14,27,8,10,,0,0,
