,Player First Name,Player Last Name,Position,Season,Age,Team,League,Games Played,Goals,Assists,Points,+/-,Penalties in Minutes,Even Strength Goals,Power Play Goals,Short Handed Goals,Game-Winning Goals,Even Strength Assists,Power Play Assists,Short-Handed Assists,Shots On Goals,Shooting Percentage,Total Shoot Assists,Time on Minutes,Average Time on Ice,Faceoff Wins,Faceoff Losses,Faceoff Percentage,Blocks,Hits,Takeaways,Giveaways,Awards,Injury Time,Total Time Out This Year,Injury Description
10,Kevin,Hayes,RW,2021-22,29,PHI,NHL,48,10,21,31,-20,26,8,2,0,1,18,2,1,126,7.9,209,860,17:55,260,347,42.8,12,36,30,20,,"31, 43",74,"' placed on IR with abdominal injury', ' placed on IR with adductor injury'"
11,Zack,Kassian,RW,2021-22,31,EDM,NHL,58,6,13,19,2,63,4,2,0,1,13,0,0,58,10.3,103,684,11:47,3,4,42.9,6,154,13,22,,"3, 27",30,"' placed on IR with concussion', ' placed on IR with fractured jaw'"
12,Markus,Nutivaara,D,2021-22,27,FLA,NHL,1,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,7,7:01,0,0,,0,1,0,0,,234,234,' placed on IR with lower body injury (out for season)'
13,Zach,Bogosian,D,2021-22,31,TBL,NHL,48,3,5,8,2,53,3,0,0,1,5,0,0,60,5.0,108,737,15:22,0,0,,34,114,7,16,,"31, 46",77,"' placed on IR with lower body injury', ' placed on IR with lower body injury'"
14,Brady,Tkachuk,LW,2021-22,22,OTT,NHL,79,30,37,67,-7,117,21,9,0,3,29,8,0,288,10.4,461,1485,18:48,218,217,50.1,25,270,41,68,,1,1,' placed on non-roster list with non-injury related matter'
15,Alec,Regula,D,2021-22,21,CHI,NHL,15,1,0,1,-1,12,1,0,0,0,0,0,0,18,5.6,41,268,17:53,0,0,,21,21,8,13,,3,3,' placed on IR with back injury'
16,Valeri,Nichushkin,RW,2021-22,26,COL,NHL,62,25,27,52,21,14,18,5,2,5,23,4,0,180,13.9,264,1180,19:02,0,5,0.0,27,89,38,24,Selke-20,26,26,' placed on IR with upper body injury'
17,Brendan,Lemieux,LW,2021-22,25,LAK,NHL,50,8,5,13,1,97,8,0,0,2,5,0,0,65,12.3,132,537,10:45,11,13,45.8,17,122,11,17,,30,30,' placed on IR with lower body injury'
18,Lias,Andersson,C,2021-22,23,LAK,NHL,20,1,1,2,-7,12,1,0,0,1,0,1,0,29,3.4,38,212,10:37,21,26,44.7,3,23,2,5,,14,14,' placed on IR with groin injury'
19,Devin,Shore,C,2021-22,27,EDM,NHL,49,5,6,11,-4,10,4,0,1,0,6,0,0,36,13.9,65,469,9:34,102,112,47.7,21,67,15,8,,29,29,' placed on IR with lower body injury'
20,Bryan,Rust,RW,2021-22,29,PIT,NHL,60,24,34,58,7,14,15,9,0,1,22,12,0,180,13.3,302,1126,18:46,1,5,16.7,24,43,22,36,,"21, 35",56,"' placed on IR with lower body injury', ' placed on IR with lower body injury'"
21,Henri,Jokiharju,D,2021-22,22,BUF,NHL,60,3,16,19,-8,20,3,0,0,0,12,4,0,83,3.6,146,1313,21:53,0,0,,60,73,12,36,,37,37,' placed on IR with lower body injury'
22,Sami,Niku,D,2021-22,25,MTL,NHL,13,0,6,6,3,2,0,0,0,0,5,1,0,14,0.0,27,199,15:17,0,0,,17,6,2,5,,5,5,' placed on IR with concussion'
23,Kaapo,Kakko,RW,2021-22,20,NYR,NHL,43,7,11,18,9,10,6,1,0,2,10,1,0,62,11.3,113,664,15:27,1,6,14.3,15,8,12,15,,"11, 74",85,"' placed on IR with upper body injury', ' placed on IR with surgery on wrist'"
24,Max,Domi,LW,2021-22,26,TOT,NHL,72,11,28,39,10,55,11,0,0,1,24,4,0,104,10.6,206,939,13:02,39,47,45.3,9,24,36,33,,10,10,' placed on IR with fractured rib(s)'
25,Kevin,Connauton,D,2021-22,31,TOT,NHL,39,1,2,3,-3,4,1,0,0,0,2,0,0,30,3.3,67,510,13:05,0,0,,32,74,6,16,,7,7,' placed on IR with lower body injury'
26,Kevin,Connauton,D,2021-22,31,PHI,NHL,26,1,2,3,-7,2,1,0,0,0,2,0,0,16,6.3,35,354,13:36,0,0,,23,46,4,14,,7,7,' placed on IR with lower body injury'
27,Mason,McTavish,C,2021-22,19,ANA,NHL,9,2,1,3,3,2,2,0,0,1,0,1,0,12,16.7,16,118,13:05,0,3,0.0,6,8,2,0,,9,9,' placed on IR with lower body injury'
28,Nikita,Kucherov,RW,2021-22,28,TBL,NHL,47,25,44,69,1,22,16,9,0,1,23,21,0,156,16.0,276,939,19:59,1,0,100.0,7,32,24,37,"AS-8,Byng-51",79,79,' placed on IR with lower body injury'
29,Damon,Severson,D,2021-22,27,NJD,NHL,80,11,35,46,-14,57,6,5,0,0,23,11,1,158,7.0,312,1888,23:36,0,0,,92,91,38,63,,15,15,' placed on IR with lower body injury'
30,Casey,Mittelstadt,C,2021-22,23,BUF,NHL,40,6,13,19,-14,4,5,1,0,1,7,6,0,79,7.6,120,645,16:07,202,250,44.7,12,19,13,17,,"42, 48",90,"' placed on IR with upper body injury', ' placed on IR with upper body injury'"
31,Brett,Howden,C,2021-22,23,VEG,NHL,47,9,11,20,9,12,9,0,0,2,9,0,2,39,23.1,69,501,10:39,140,151,48.1,36,62,13,14,,79,79,' placed on IR with upper body injury (out for season)'
32,Max,Pacioretty,LW,2021-22,33,VEG,NHL,39,19,18,37,8,33,15,4,0,4,10,8,0,148,12.8,262,678,17:23,2,7,22.2,21,30,15,23,,"34, 28",62,"' placed on IR with fractured foot', ' placed on IR with surgery on wrist'"
33,Mark,Stone,RW,2021-22,29,VEG,NHL,37,9,21,30,7,8,6,3,0,2,17,3,1,71,12.7,118,679,18:21,13,16,44.8,24,19,56,29,,"22, 9, 57",88,"' placed on IR with lower body injury', ' placed on IR with upper body injury', ' placed on IR with back injury'"
34,Ty,Smith,D,2021-22,21,NJD,NHL,66,5,15,20,-26,22,5,0,0,0,11,4,0,77,6.5,187,1155,17:30,0,0,,73,45,13,40,,"18, 5",23,"' placed on IR with lower body injury', ' placed on IR with upper body injury'"
35,Jujhar,Khaira,LW,2021-22,27,CHI,NHL,27,3,0,3,-4,13,3,0,0,0,0,0,0,32,9.4,51,367,13:36,53,48,52.5,14,88,2,2,,"22, 155",177,"' placed on IR with concussion', ' placed on IR with lower back injury (surgery) (out for season)'"
36,Riley,Stillman,D,2021-22,23,CHI,NHL,52,2,10,12,-8,36,2,0,0,1,10,0,0,49,4.1,117,783,15:04,0,0,,67,122,11,29,,"13, 40",53,"' placed on IR with left knee injury', ' placed on IR with left shoulder injury'"
37,Nick,Foligno,LW,2021-22,34,BOS,NHL,64,2,11,13,-13,61,2,0,0,0,10,1,0,99,2.0,149,798,12:28,22,17,56.4,31,164,22,14,,"18, 5",23,"' placed on IR with upper body injury', ' placed on IR with lower body injury'"
38,Zach,Whitecloud,D,2021-22,25,VEG,NHL,59,8,11,19,21,20,7,0,1,1,11,0,0,94,8.5,188,1109,18:48,0,0,,115,98,13,26,,"25, 17",42,"' placed on IR with surgery on hand', ' placed on IR with fractured foot'"
39,Shane,Pinto,C,2021-22,21,OTT,NHL,5,0,1,1,0,2,0,0,0,0,0,1,0,5,0.0,15,65,12:57,17,35,32.7,1,0,2,5,,19,19,' placed on IR with upper body injury'
40,Jonathan,Toews,C,2021-22,33,CHI,NHL,71,12,25,37,-14,39,7,4,1,2,22,3,0,125,9.6,188,1241,17:29,788,548,59.0,22,25,48,34,,13,13,' placed on IR with concussion'
41,Dean,Kukan,D,2021-22,28,CBJ,NHL,41,3,8,11,-2,16,3,0,0,0,8,0,0,41,7.3,76,668,16:18,0,0,,39,43,9,14,,70,70,' placed on IR with fractured wrist'
42,Dmitri,Samorukov,D,2021-22,22,EDM,NHL,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,1,2,2:28,0,0,,0,0,0,0,,15,15,' placed on IR with fractured jaw'
43,Anton,Blidh,LW,2021-22,26,BOS,NHL,32,2,7,9,-3,24,2,0,0,0,7,0,0,28,7.1,46,343,10:44,0,3,0.0,17,82,6,6,,"15, 5",20,"' placed on IR with upper body injury', ' placed on IR with upper body injury'"
44,Conor,Timmins,D,2021-22,23,ARI,NHL,6,0,0,0,-6,0,0,0,0,0,0,0,0,5,0.0,17,106,17:45,0,0,,9,7,3,2,,242,242,' placed on IR with surgery on knee (out for season)'
45,Ryan,Dzingel,C,2021-22,29,TOT,NHL,32,5,3,8,-5,35,5,0,0,1,3,0,0,32,15.6,58,439,13:43,65,88,42.5,9,20,13,8,,"22, 26",48,"' placed on IR with upper body injury', ' placed on IR with upper body injury'"
46,Drew,Doughty,D,2021-22,32,LAK,NHL,39,7,24,31,4,30,3,4,0,1,15,9,0,99,7.1,183,1004,25:44,0,0,,53,60,9,24,,34,34,' placed on IR with bruised right knee'
47,Curtis,Lazar,C,2021-22,26,BOS,NHL,70,8,8,16,-2,16,8,0,0,0,7,0,1,95,8.4,147,840,12:00,136,142,48.9,51,186,17,11,,19,19,' placed on IR with upper body injury'
48,Blake,Comeau,RW,2021-22,35,DAL,NHL,6,1,0,1,-1,4,1,0,0,0,0,0,0,2,50.0,5,69,11:28,1,0,100.0,3,13,1,4,,16,16,' placed on IR with upper body injury'
49,Ryan,Reaves,RW,2021-22,35,NYR,NHL,69,5,8,13,-13,43,5,0,0,0,8,0,0,44,11.4,73,735,10:39,5,5,50.0,16,279,11,21,,9,9,' placed on IR with lower body injury'
50,Matthew,Highmore,LW,2021-22,25,VAN,NHL,46,5,7,12,1,14,4,1,0,0,7,0,0,61,8.2,95,584,12:42,3,5,37.5,38,41,16,6,,62,62,' placed on IR with upper body injury'
51,Rickard,Rakell,RW,2021-22,28,TOT,NHL,70,20,21,41,0,12,15,5,0,2,16,5,0,184,10.9,342,1259,17:59,36,43,45.6,44,99,28,34,,24,24,' placed on IR with upper body injury'
52,Mason,Appleton,C,2021-22,26,TOT,NHL,68,8,13,21,-1,30,8,0,0,3,13,0,0,98,8.2,171,1012,14:53,7,15,31.8,20,64,15,13,,26,26,' placed on IR with lower body injury'
53,Mason,Appleton,C,2021-22,26,WPG,NHL,19,2,2,4,3,16,2,0,0,1,2,0,0,30,6.7,52,311,16:23,0,2,0.0,8,25,7,6,,26,26,' placed on IR with lower body injury'
54,Anton,Lundell,C,2021-22,20,FLA,NHL,65,18,26,44,33,18,16,1,1,4,20,3,3,125,14.4,223,1023,15:44,334,414,44.7,56,26,59,35,"Calder-6,Selke-34",6,6,' placed on IR with upper body injury'
55,Nolan,Patrick,C,2021-22,23,VEG,NHL,25,2,5,7,1,6,2,0,0,0,4,1,0,34,5.9,51,288,11:30,83,89,48.3,3,26,13,10,,"62, 17, 75",154,"' placed on IR with upper body injury', ' placed on IR with upper body injury', ' placed on IR with undisclosed (out for season)'"
56,Erik,Karlsson,D,2021-22,31,SJS,NHL,50,10,25,35,-14,14,10,0,0,2,15,10,0,117,8.5,248,1174,23:28,0,0,,45,18,52,63,,44,44,' placed on IR with surgery on left forearm to repair torn muscle'
57,Jacob,Middleton,D,2021-22,26,TOT,NHL,66,4,10,14,10,82,4,0,0,0,8,1,1,73,5.5,124,1233,18:41,0,0,,124,118,27,19,,26,26,' placed on IR with upper body injury'
58,Jonathan,Dahlen,C,2021-22,24,SJS,NHL,61,12,10,22,-25,12,9,3,0,2,6,4,0,105,11.4,178,841,13:48,0,1,0.0,34,16,21,23,,5,5,' placed on IR with upper body injury'
59,Radim,Simek,D,2021-22,29,SJS,NHL,36,1,1,2,-13,8,1,0,0,0,1,0,0,25,4.0,49,478,13:17,0,0,,39,96,10,15,,11,11,' placed on IR with upper body injury'
60,Tyler,Johnson,C,2021-22,31,CHI,NHL,26,3,4,7,-8,12,3,0,0,0,2,2,0,30,10.0,52,337,12:59,31,20,60.8,7,37,5,3,,"106, 10",116,"' placed on IR with neck injury (surgery)', ' placed on IR with concussion'"
61,Mathieu,Perreault,C,2021-22,34,MTL,NHL,25,4,5,9,2,4,4,0,0,0,4,1,0,27,14.8,46,281,11:15,36,35,50.7,11,35,10,8,,"32, 70",102,"' placed on IR with eye injury', ' placed on IR with lower body injury'"
62,Jakob,Silfverberg,LW,2021-22,31,ANA,NHL,53,5,16,21,-3,30,4,1,0,0,12,4,0,120,4.2,183,903,17:02,8,16,33.3,40,16,30,16,,109,109,' placed on IR with blood clot in right leg (out for season)'
63,Viktor,Arvidsson,LW,2021-22,28,LAK,NHL,66,20,29,49,1,22,16,4,0,3,25,4,0,227,8.8,412,1121,16:59,12,21,36.4,45,23,24,16,,14,14,' placed on IR with lower body injury'
64,Nic,Dowd,C,2021-22,31,WSH,NHL,64,10,14,24,10,44,9,0,1,0,13,1,0,90,11.1,135,913,14:16,506,437,53.7,53,139,28,14,,"3, 10",13,"' placed on IR with lower body injury', ' placed on IR with lower body injury'"
65,Cal,Foote,D,2021-22,23,TBL,NHL,56,2,7,9,6,29,2,0,0,0,7,0,0,49,4.1,112,735,13:08,0,0,,57,83,4,15,,41,41,' placed on IR with finger injury'
66,Cale,Makar,D,2021-22,23,COL,NHL,77,28,58,86,48,26,19,9,0,6,33,25,0,240,11.7,494,1976,25:40,0,0,,110,95,49,40,"AS-1,Byng-47,Hart-8,Norris-1,Smythe-1",9,9,' placed on IR with upper body injury'
67,Austin,Watson,LW,2021-22,30,OTT,NHL,67,10,6,16,-3,91,9,0,1,1,6,0,0,88,11.4,148,803,11:59,7,13,35.0,63,213,15,15,,23,23,' placed on IR with ankle / groin injury'
68,Gustav,Lindstrom,D,2021-22,23,DET,NHL,63,1,12,13,-12,22,1,0,0,0,12,0,0,41,2.4,79,1015,16:07,0,0,,77,59,9,23,,6,6,' placed on IR with lower body injury'
69,Andreas,Athanasiou,C,2021-22,27,LAK,NHL,28,11,6,17,7,4,11,0,0,3,5,1,0,71,15.5,123,427,15:14,13,7,65.0,10,11,15,9,,42,42,' placed on IR with lower body injury'
70,Nick,Schmaltz,C,2021-22,25,ARI,NHL,63,23,36,59,1,14,19,4,0,4,32,4,0,123,18.7,212,1150,18:15,114,125,47.7,28,15,52,42,Byng-57,35,35,' placed on IR with upper body injury'
71,Patrik,Laine,RW,2021-22,23,CBJ,NHL,56,26,30,56,-7,24,21,5,0,7,21,9,0,167,15.6,317,1054,18:50,14,24,36.8,13,34,27,52,,55,55,' placed on IR with strained oblique'
72,Anthony,Mantha,RW,2021-22,27,WSH,NHL,37,9,14,23,4,14,9,0,0,0,12,2,0,82,11.0,132,561,15:10,3,1,75.0,18,46,13,13,,118,118,' placed on IR with surgery on shoulder'
73,Sam,Bennett,C,2021-22,25,FLA,NHL,71,28,21,49,27,74,23,5,0,7,16,4,1,241,11.6,398,1203,16:57,411,466,46.9,27,119,41,49,,4,4,' placed on IR with upper body injury'
74,Devon,Toews,D,2021-22,27,COL,NHL,66,13,44,57,52,20,11,2,0,3,34,10,0,158,8.2,267,1674,25:22,0,0,,85,54,45,34,"AS-8,Byng-27,Norris-8",25,25,' placed on IR with surgery on shoulder'
75,Christian,Jaros,D,2021-22,25,NJD,NHL,11,0,0,0,-4,2,0,0,0,0,0,0,0,9,0.0,21,121,11:01,0,0,,10,21,1,5,,30,30,' placed on IR with hand injury'
76,Kyle,Capobianco,D,2021-22,24,ARI,NHL,45,2,7,9,-12,38,1,1,0,1,6,1,0,40,5.0,85,720,16:00,0,0,,46,43,16,31,,30,30,' placed on IR with lower body injury'
77,Dylan,Gambrell,C,2021-22,25,OTT,NHL,63,3,4,7,2,12,2,0,1,0,4,0,0,58,5.2,102,765,12:08,295,309,48.8,39,103,11,13,,11,11,' placed on IR with upper body injury'
78,MacKenzie,Entwistle,RW,2021-22,22,CHI,NHL,55,5,7,12,-16,23,4,0,1,0,7,0,0,34,14.7,54,563,10:15,18,27,40.0,22,129,9,10,,29,29,' placed on IR with left ankle injury'
79,Jonathan,Drouin,LW,2021-22,26,MTL,NHL,34,6,14,20,-9,23,6,0,0,0,10,4,0,62,9.7,104,581,17:06,31,35,47.0,11,27,6,18,,"7, 56, 94",157,"' placed on IR with head injury', ' placed on IR with wrist injury', ' placed on IR with wrist injury (surgery) / COVID-19 protocol (out for season)'"
80,Nino,Niederreiter,RW,2021-22,29,CAR,NHL,75,24,20,44,29,34,20,4,0,5,19,1,0,144,16.7,243,1113,14:50,19,20,48.7,17,119,21,51,,7,7,' placed on IR with lower body injury'
81,Mason,Marchment,F,2021-22,26,FLA,NHL,54,18,29,47,29,53,17,1,0,2,28,1,0,121,14.9,207,762,14:07,11,29,27.5,9,114,25,17,Selke-18,50,50,' placed on IR with upper body injury'
82,Filip,Forsberg,C,2021-22,27,NSH,NHL,69,42,42,84,12,22,32,10,0,8,25,17,0,226,18.6,424,1249,18:06,1,0,100.0,48,112,53,56,"AS-9,Byng-50",15,15,' placed on IR with upper body injury'
83,Nick,Cousins,C,2021-22,28,NSH,NHL,68,9,13,22,-8,31,6,3,0,1,12,1,0,103,8.7,171,848,12:28,23,26,46.9,28,66,16,23,,"11, 11",22,"' placed on IR with upper body injury', ' placed on IR with lower body injury'"
84,Wyatt,Kalynuk,D,2021-22,24,CHI,NHL,5,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,7,60,12:00,0,0,,0,9,1,2,,35,35,' placed on IR with sprained right ankle'
85,Luke,Schenn,D,2021-22,32,VAN,NHL,66,5,12,17,15,61,4,0,1,1,12,0,0,78,6.4,163,1136,17:13,0,0,,96,273,7,42,,13,13,' placed on IR with lower body injury'
86,Martin,Kaut,RW,2021-22,22,COL,NHL,6,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,4,53,8:49,0,0,,3,6,1,0,,18,18,' placed on IR with shoulder injury'
87,Josh,Brown,D,2021-22,28,TOT,NHL,52,0,6,6,-7,37,0,0,0,0,6,0,0,45,0.0,87,739,14:13,0,0,,62,118,9,22,,43,43,' placed on IR with fractured thumb'
88,Nikita,Zaitsev,D,2021-22,30,OTT,NHL,62,2,9,11,-7,28,2,0,0,0,7,0,2,65,3.1,138,1177,18:59,0,0,,103,128,13,35,,52,52,' placed on IR with heel injury'
89,Alex,Galchenyuk,C,2021-22,27,ARI,NHL,60,6,15,21,-11,32,6,0,0,0,14,1,0,89,6.7,145,789,13:09,214,195,52.3,24,67,18,28,,32,32,' placed on IR with upper body injury'
90,Nathan,MacKinnon,C,2021-22,26,COL,NHL,65,32,56,88,22,42,25,7,0,5,36,20,0,299,10.7,501,1369,21:04,383,461,45.4,39,68,37,56,"AS-6,AS-11,Byng-66",17,17,' placed on IR with lower body injury'
91,Trent,Frederic,C,2021-22,23,BOS,NHL,60,8,10,18,10,57,8,0,0,1,10,0,0,100,8.0,157,699,11:39,35,54,39.3,22,119,23,12,,"14, 27",41,"' placed on IR with concussion', ' placed on IR with upper body injury'"
92,Andrew,Ladd,LW,2021-22,36,ARI,NHL,51,7,5,12,-20,47,4,3,0,0,4,1,0,57,12.3,107,720,14:07,7,3,70.0,33,68,17,26,,34,34,' placed on IR with lower body injury'
93,Filip,Chytil,C,2021-22,22,NYR,NHL,67,8,14,22,-1,14,8,0,0,1,13,1,0,135,5.9,231,883,13:11,135,176,43.4,27,24,23,28,,3,3,' placed on IR with upper body injury'
94,Erik,Brannstrom,D,2021-22,22,OTT,NHL,53,0,14,14,-17,30,0,0,0,0,8,6,0,86,0.0,168,1048,19:46,0,0,,59,39,10,36,,46,46,' placed on IR with fractured hand'
95,Tyce,Thompson,RW,2021-22,22,NJD,NHL,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,5,29,14:25,1,0,100.0,0,2,2,2,,138,138,' placed on IR with upper body injury'
96,Drake,Batherson,C,2021-22,23,OTT,NHL,46,17,27,44,4,32,14,3,0,3,16,11,0,110,15.5,188,871,18:56,18,25,41.9,15,89,21,30,,57,57,' placed on IR with sprained ankle'
97,Tyler,Motte,C,2021-22,26,TOT,NHL,58,7,8,15,2,22,6,0,1,1,8,0,0,101,6.9,178,813,14:01,11,8,57.9,58,117,29,18,,34,34,' placed on IR with neck injury'
98,Christian,Fischer,RW,2021-22,24,ARI,NHL,53,5,5,10,-15,14,4,1,0,0,5,0,0,76,6.6,123,695,13:07,76,147,34.1,22,91,17,24,,14,14,' placed on IR with upper body injury'
99,Dmitrij,Jaskin,RW,2021-22,28,ARI,NHL,12,0,1,1,-6,4,0,0,0,0,1,0,0,23,0.0,43,177,14:47,5,5,50.0,9,47,3,8,,223,223,' placed on IR with lower body injury (out for season)'
100,Ryan,Ellis,D,2021-22,31,PHI,NHL,4,1,4,5,2,0,1,0,0,0,2,2,0,6,16.7,13,91,22:48,0,0,,6,1,2,5,,223,223,' placed on IR with lower body injury (out for season)'
101,Mitchell,Stephens,C,2021-22,24,DET,NHL,27,0,6,6,-8,8,0,0,0,0,6,0,0,17,0.0,38,302,11:11,124,129,49.0,9,21,5,7,,144,144,' placed on IR with lower body injury'
102,Max,Comtois,LW,2021-22,23,ANA,NHL,52,6,10,16,-17,46,6,0,0,0,8,2,0,72,8.3,130,735,14:08,22,24,47.8,17,111,9,34,,31,31,' placed on IR with fractured right hand (surgery)'
103,William,Carrier,LW,2021-22,27,VEG,NHL,63,9,11,20,7,34,9,0,0,0,11,0,0,120,7.5,194,732,11:37,4,4,50.0,24,159,24,12,,12,12,' placed on IR with lower body injury'
104,Sammy,Blais,LW,2021-22,25,NYR,NHL,14,0,4,4,3,17,0,0,0,0,4,0,0,17,0.0,33,188,13:28,1,4,20.0,8,37,2,4,,222,222,' placed on IR with torn ACL in right knee (out for season)'
105,Alec,Martinez,D,2021-22,34,VEG,NHL,26,3,5,8,6,4,3,0,0,0,5,0,0,32,9.4,69,508,19:32,0,0,,68,26,8,19,,129,129,' placed on IR with facial laceration'
106,Caleb,Jones,D,2021-22,24,CHI,NHL,51,5,10,15,-3,18,5,0,0,1,9,1,0,57,8.8,100,853,16:43,0,0,,58,77,17,31,,42,42,' placed on IR with strained left wrist'
107,Ryan,Pulock,D,2021-22,27,NYI,NHL,56,5,16,21,0,2,3,2,0,0,11,4,1,122,4.1,226,1184,21:08,0,0,,130,86,15,33,Byng-18,75,75,' placed on IR with lower body injury'
108,Darnell,Nurse,D,2021-22,26,EDM,NHL,71,9,26,35,18,54,7,0,2,0,19,6,1,203,4.4,410,1778,25:03,0,0,,132,196,33,67,,16,16,' placed on IR with fractured finger'
109,Slater,Koekkoek,D,2021-22,27,EDM,NHL,19,0,4,4,2,16,0,0,0,0,4,0,0,11,0.0,26,212,11:10,0,0,,18,21,1,1,,29,29,' placed on IR with lower body injury'
110,Jeffrey,Viel,F,2021-22,25,SJS,NHL,34,3,2,5,-2,114,3,0,0,0,2,0,0,30,10.0,52,299,8:48,4,8,33.3,11,84,13,9,,44,44,' placed on IR with upper body injury'
111,Lane,Pederson,F,2021-22,24,SJS,NHL,29,0,2,2,-16,10,0,0,0,0,2,0,0,24,0.0,40,305,10:31,42,54,43.8,10,54,6,6,,9,9,' placed on IR with lower body injury'
112,J.T.,Compher,LW,2021-22,26,COL,NHL,70,18,15,33,6,25,13,4,1,0,13,2,0,102,17.6,199,1143,16:19,338,319,51.4,55,31,26,18,,19,19,' placed on IR with upper body injury'
113,Clark,Bishop,C,2021-22,25,OTT,NHL,9,0,1,1,-3,6,0,0,0,0,1,0,0,8,0.0,22,75,8:21,3,3,50.0,3,12,0,2,,52,52,' placed on IR with ankle injury'
114,Brock,Nelson,C,2021-22,30,NYI,NHL,72,37,22,59,-5,33,26,11,0,5,19,3,0,171,21.6,279,1273,17:41,476,488,49.4,43,31,49,43,,18,18,' placed on IR with lower body injury'
115,Zdeno,Chara,D,2021-22,44,NYI,NHL,72,2,12,14,8,85,2,0,0,0,12,0,0,81,2.5,172,1349,18:44,0,0,,90,125,14,45,,6,6,' placed on IR with upper body injury'
116,Troy,Stecher,D,2021-22,27,TOT,NHL,29,1,2,3,-7,13,1,0,0,0,2,0,0,50,2.0,87,483,16:40,0,0,,38,33,7,19,,81,81,' placed on IR with surgery on wrist'
117,Jay,Beagle,RW,2021-22,36,ARI,NHL,33,1,1,2,-20,27,1,0,0,0,1,0,0,24,4.2,40,455,13:47,265,199,57.1,16,50,9,7,,"14, 82",96,"' placed on IR with lower body injury', ' placed on IR with lower body injury / core muscle injury'"
118,Jesper,Boqvist,C,2021-22,23,NJD,NHL,56,10,13,23,-9,10,10,0,0,1,12,1,0,74,13.5,135,735,13:08,168,282,37.3,16,31,18,23,,8,8,' placed on IR with upper body injury'
119,Drake,Caggiula,LW,2021-22,27,BUF,NHL,18,2,3,5,-4,4,2,0,0,1,2,1,0,23,8.7,37,263,14:38,1,3,25.0,7,17,6,2,,212,212,' placed on IR with herniated disc (out for season)'
120,Nate,Thompson,C,2021-22,37,PHI,NHL,33,1,2,3,-15,31,1,0,0,0,2,0,0,23,4.3,41,395,11:58,160,127,55.7,20,49,8,7,,114,114,' placed on IR with surgery on shoulder'
